MaxTemp,MinTemp,AvgDewPoint,AvgWindSpeed,AvgDayPrecip,Class
55.6,45.5,42.96600985,0.474384236,0.009768473,0
60.3,41.5,43.93937282,0.412195122,0.000327526,0
68.4,29.7,25.45888502,0.856759582,0.000001,0
56.8,34.7,12.34457831,0.518915663,0.001204819,0
60.3,38.1,41.62413793,0.115270936,0.009655172,0
61.9,46.8,45.20174216,0.130662021,0.000487805,0
64.2,47.7,47.63867596,1.525783972,0.002160279,0
78.6,38.6,45.47351916,0.341393728,0.000243902,0
82.2,41.9,47.32787456,0.223728223,0.000487805,0
78.6,38.6,45.47351916,0.341393728,0.000243902,0
82.2,41.9,47.32787456,0.223728223,0.000487805,0
96.1,67.5,49.04778325,3.016256158,0.000001,0
95.2,67.1,46.35017422,4.059581882,0.000001,0
95,64.6,43.74773519,3.068641115,0.000001,0
60.7,36.4,37.63076923,0.430769231,0.003076923,0
60.9,38.6,42.46808511,0.276595745,0.002234043,0
95.5,61.9,28.41184669,2.733101045,0.000001,0
94.1,67.5,34.71289199,2.103135889,0.000001,0
95,64.2,37.72229965,2.157142857,0.000001,0
93.9,63.7,36.73484321,3.664111498,0.000001,0
91.2,61.2,34.69930314,3.792334495,0.000001,0
87.8,54.5,32.02055749,3.16445993,0.000001,0
84.6,61.7,28.13855422,2.338554217,0.000001,0
87.6,53.1,28.85123153,2.242857143,0.000001,0
86.9,55.8,26.73867596,2.216376307,0.000001,0
89.1,53.1,28.18710801,2.317421603,0.000001,0
88.9,61.7,30.12264808,2.213937282,0.000001,0
87.4,59.2,32.26585366,3.155400697,0.000001,0
86.4,56.1,28.14065041,3.143089431,0.000001,0
82.4,53.8,32.62614679,2.230733945,0.000001,0
82,50.2,25.51637631,2.31533101,0.000001,0
81,52,27.12404181,2.829268293,0.000001,0
79.2,45.9,30.88954704,2.917073171,0.000591133,0
70.3,39.6,29.01714286,1.806428571,0.000001,0
64,48.9,28.88192771,1.581927711,0.000418118,0
66.4,55.2,55.48078818,0.652216749,0.000418118,0
61.5,53.8,54.25749129,0.803484321,0.000418118,0
68.7,54.7,55.96794425,0.385017422,0.000418118,0
67.8,56.8,57.29721254,0.368292683,0.000001,0
68,55.8,56.41602787,0.331010453,0.000001,0
70,51.1,53.87979094,0.570731707,0.000001,0
70.9,48,53.25958188,0.55087108,0.000001,0
70.3,49.6,55.13240418,0.552264808,0.000001,0
67.5,55.4,56.74355401,0.648432056,0.000001,0
71.8,57.9,57.46062718,0.552961672,0.000607143,0
67.5,58.8,56.86864111,0.353658537,0.000001,0
63.3,57.7,56.79518072,0.363855422,0.000001,0
55.8,45,23.56716418,0,0.011044776,0
51.4,41,23.39622642,0,0.000754717,0
59,42.6,49.04411765,0.324019608,0.002843137,0
97.3,58,54.02547038,1.651567944,0.000001,0
93.8,59.5,49.07174216,2.020905923,0.000001,0
92,55.3,51.79139373,1.362369338,0.000001,0
91.3,65.6,54.2353012,0.542168675,0.000001,0
77.4,66.7,49.64079602,1.60199005,0.000001,0
84.2,63.1,46.3728223,1.724738676,0.000001,0
79.9,59.4,43.9543554,1.825783972,0.000001,0
82.2,55,48.7979021,1.660839161,0.000001,0
88.7,55.9,46.10696864,1.777003484,0.000001,0
86,54.3,49.33867596,1.745644599,0.008432056,0
77.4,56.1,44.2451049,1.643356643,0.000001,0
84.2,58.1,44.09686411,1.87804878,0.000001,0
79.9,53.6,44.5271777,2.024390244,0.000001,0
82.2,54.9,48.25316901,2.038732394,0.000001,0
88.7,57,55.05853659,1.940766551,0.000001,0
86,66.2,53.96024096,1.939759036,0.000001,0
87.4,64.9,57.23054187,21.72364532,0.000001,0
90.1,63.7,59.14634146,20.82055749,0.000001,0
93.6,64.4,56.86167247,22.36271777,0.000001,0
91.9,63.1,56.52578397,22.20278746,0.000001,0
87.6,61.3,56.98013937,18.97839721,0.000001,0
88.7,59.7,56.75853659,18.22857143,0.000001,0
86.9,60.3,56.7630662,17.52229965,0.000001,0
89.2,61.3,55.92369338,16.29965157,0.000001,0
88.3,61.2,56.54285714,17.77421603,0.000001,0
87.3,60.8,55.25087108,16.11843206,0.000001,0
88,61.2,53.35818815,16.62630662,0.000001,0
90.7,60.4,53.97944251,12.14864111,0.000001,0
91.9,69.8,50.85365854,15.09766551,0.000001,0
88.2,62.8,52.27630662,15.10731707,0.000001,0
91.6,64.4,50.50662021,16.15494774,0.000001,0
90.1,62.6,52.85818815,15.80020906,0.000001,0
88.2,59.5,57.02404181,11.83041812,0.000001,0
97,61,57.99651568,9.730174216,0.000001,0
96.3,61.7,55.81811847,13.77926829,0.000001,0
91.8,68.2,55.34947735,13.77233449,0.000001,0
92.1,63.7,54.28083624,8.385783972,0.000001,0
91.4,61,57.01358885,17.71522648,0.000001,0
82.4,63,58.36987952,16.50710843,0.000001,0
88.4,74.7,45.53731343,0.313432836,0.000001,0
85.5,76.8,40.14893617,0.308510638,0.000001,0
83,72.8,45.37634409,0.23655914,0.000001,0
85.7,69.8,43.70526316,0.315789474,0.000001,0
86.4,72.7,42.08421053,0.347368421,0.000001,0
95.3,84.1,33.30851064,2.340425532,0.000001,0
94.1,74.6,33.41052632,1.831578947,0.000001,0
96.3,77.7,26.74736842,3.305263158,0.000001,0
93,80.1,34.07368421,2.263157895,0.000001,0
92.4,77.1,33.70212766,2.287234043,0.000001,0
91.5,73,42.34736842,0.410526316,0.000001,0
89.7,78.8,37.7037037,0.37037037,0.000001,0
75.4,59.2,42.3880597,0.955223881,0.000001,0
73.6,62.7,44.31578947,0.452631579,0.000001,0
70.4,55.4,43.30120482,0.120481928,0.000001,0
82.5,77.1,37.8125,0.875,0.000001,0
77.1,62.7,41.22340426,0.404255319,0.000001,0
80.8,66.8,36.32631579,0.4,0.000001,0
84,69.4,37.96842105,0.263157895,0.000001,0
80.6,67.7,37.89361702,0.29787234,0.000001,0
78.8,61.8,31.88421053,0.210526316,0.000001,0
84.3,63.8,39.70526316,0.694736842,0.000001,0
78.5,69.6,41.53846154,0.884615385,0.000001,0
82.8,53.3,57.07462687,0.865671642,0.000001,0
81.2,55,57.42105263,0.8,0.000001,0
77.7,55.1,56.67368421,0.831578947,0.000001,0
77.4,54.9,55.98947368,0.873684211,0.000001,0
84.2,50.8,54.79787234,0.787234043,0.000001,0
79.9,47.8,55.31578947,0.684210526,0.000001,0
82.2,56.5,56.41052632,0.863157895,0.000001,0
88.7,47.1,53.97894737,0.621052632,0.000001,0
86,50.6,51.98484848,0.454545455,0.000001,0
86.4,50.8,54.75949367,0.46835443,0.000001,0
88.7,55,60.9673913,0.608695652,0.000001,0
87.5,60.4,62.03703704,0.444444444,0.000001,0
77.4,53.8,31.14236453,1.549753695,0.000001,0
84.2,52.3,27.98536585,2.003484321,0.000001,0
79.9,55,29.04216028,1.840766551,0.000001,0
82.2,55.9,27.0087108,3.140069686,0.000001,0
88.7,45.9,25.61602787,2.5728223,0.000001,0
86,50.9,25.94146341,4.254355401,0.000001,0
97.9,49.6,24.61045296,4.381881533,0.000001,0
77.4,47.8,25.77317073,4.791986063,0.000001,0
84.2,50.4,25.15087108,3.947735192,0.000001,0
79.9,50.9,26.78675958,2.235888502,0.000001,0
82.2,50,25.64390244,0.780487805,0.000001,0
88.7,66.7,30.10843373,1.330120482,0.000001,0
86,42.8,25.31428571,1.01182266,0.000001,0
86,41.2,28.72195122,1.517770035,0.000001,0
85.6,38.1,28.41114983,1.188501742,0.000001,0
87.3,37.4,26.70557491,1.789547038,0.000001,0
77.4,42.6,25.928223,2.47804878,0.000001,0
84.2,43.2,21.45505226,0.757839721,0.000001,0
79.9,42.6,23.13414634,0.729965157,0.000001,0
82.2,40.5,22.44041812,1.01533101,0.000001,0
88.7,40.5,19.52811388,0.865836299,0.000001,0
84.2,39.4,20.1887218,0.452631579,0.000001,0
79.9,46,24.83031359,0.8,0.000001,0
66.8,43.2,55.9466899,6.683623693,0.000001,0
66.2,42.6,54.75087108,9.517421603,0.000591133,0
61.2,58.1,51.26724739,14.00836237,0.000418118,0
61.1,40.5,55.16167247,8.294773519,0.000418118,0
64.6,39.4,58.1728223,5.175958188,0.000001,0
65.2,59.9,56.4804878,6.415679443,0.000001,0
65,58.1,56.34216028,5.440766551,0.000001,0
63.4,42.6,55.48501742,8.141463415,0.000001,0
62.6,55.6,54.96445993,8.756445993,0.000001,0
61.7,58.1,56.09616725,11.1271777,0.000001,0
60.7,58,56.16746988,8.968674699,0.000607143,0
86.9,64.9,54.01625616,0.374384236,0.000001,0
88.2,65.5,53.2087108,0.257491289,0.000591133,0
89.1,66.7,48.51824561,0.271578947,0.000418118,0
87.4,66.6,46.76759582,0.343554007,0.000418118,0
87.1,65.7,48.23484321,0.326480836,0.000001,0
86.9,65.7,42.81533101,0.252264808,0.000001,0
82.8,66.6,48.26933798,0.073867596,0.000001,0
89.8,68.4,45.971777,0.222648084,0.000001,0
86.4,67.3,49.82508711,0.223554007,0.000001,0
86,65.7,43.69407666,0.371533101,0.000001,0
85.8,64.6,39.26167247,0.444146341,0.000607143,0
81.9,65.7,36.96506024,0.207349398,0.000001,0
93.2,62.8,34.83823529,2.572058824,0.000001,0
93.2,60.8,36.51149826,2.581881533,0.000001,0
91.6,62.2,34.86408451,3.873239437,0.000001,0
90.3,60.3,30.30034843,2.905226481,0.000001,0
93,64.9,51.42264808,2.663763066,0.000001,0
94.5,67.8,49.1804878,2.26271777,0.000001,0
94.1,67.5,46.68181818,2.475174825,0.000001,0
95.7,64.6,42.17351916,2.6271777,0.000001,0
93.6,63.1,37.09686411,2.379442509,0.000001,0
92.7,60.6,32.36933798,2.554006969,0.000001,0
96.4,59.2,32.2097561,2.014285714,0.000001,0
56.1,45.7,46.00344828,0.08137931,0.025172414,0
64.8,45.1,45.80940767,0.144878049,0.01,0
71.8,44.4,44.2097561,0.660905923,0.000001,0
73.8,43.9,45.86445993,0.292090592,0.000001,0
70.2,44.6,47.36968641,0.816759582,0.000001,0
74.8,0,42.33240418,0.428745645,0.000001,0
78.6,0,45.47351916,0.341393728,0.000243902,0
81.7,41.2,45.82007042,0.354507042,0.000001,0
82.2,41.9,47.32787456,0.223728223,0.000487805,0
93.6,64.4,38.31916376,3.077351916,0.000001,0
91.6,61.9,37.37944251,3.544599303,0.000001,0
88.2,57.9,33.14773519,3.36271777,0.000001,0
83.5,65.5,29.74939759,2.722891566,0.000001,0
86.2,49.6,28.69458128,1.886206897,0.000001,0
87.3,59,27.63333333,2.168390805,0.000591133,0
88.7,54.9,32.1369338,1.989198606,0.000418118,0
88.2,57.2,33.29860627,2.147735192,0.000418118,0
87.4,57.2,34.1358885,3.382229965,0.000001,0
86.7,53.8,29.2543554,2.86445993,0.000001,0
84.7,54.3,34.00034843,2.582229965,0.000001,0
82,48.7,27.9358885,1.995470383,0.000001,0
82.8,55,27.55087108,2.492682927,0.000001,0
79.2,46.2,30.37003484,2.250174216,0.000001,0
71.2,44.1,29.44105263,2.793333333,0.000607143,0
64,52.5,29.56385542,2.226506024,0.000001,0
88.9,39.9,44.69458128,2.42364532,0.000001,0
88,43,46.04494774,2.163763066,0.000001,0
85.6,41.2,43.40905923,2.355400697,0.000001,0
77.2,38.7,43.16807018,2.361403509,0.000001,0
74.3,40.6,44.41881533,2.655052265,0.000001,0
74.8,38.7,47.19303136,1.567944251,0.000001,0
83.3,39.9,47.52682927,1.93728223,0.000001,0
85.8,43.7,49.15365854,2,0.000001,0
89.8,39.9,42.59125874,2.034965035,0.000001,0
94.1,40.1,42.51468531,2.06993007,0.000001,0
93.2,42.1,41.89265734,2.472027972,0.000001,0
95.5,57,36.76219512,2.548780488,0.000001,0
87.8,42.8,38.72118227,1.75862069,0.000001,0
89.2,40.6,38.87964912,1.880701754,0.000001,0
91,38.3,35.07735192,1.68641115,0.000001,0
88.2,39.9,35.32596491,1.684210526,0.000001,0
88.5,35.8,34.24020979,1.493006993,0.000001,0
87.1,36,33.51363636,1.552447552,0.000001,0
84.9,36,31.03832753,2.337979094,0.000001,0
75.6,35.2,34.92404181,2.003484321,0.000001,0
70.2,36.9,33.41301775,2.73964497,0.000001,0
73.8,26.2,30.06561404,1.638596491,0.000001,0
70.9,33.1,28.47578947,2.042105263,0.000001,0
68.9,33.1,17.82650602,1.156626506,0.000001,0
84.9,53.2,48.25714286,2.044334975,0.000001,0
89.8,57.7,46.62508711,1.805923345,0.000001,0
91.2,61.5,44.32926829,2.403484321,0.000001,0
92.8,55,32.7261324,2.453310105,0.000001,0
97.7,59.9,37.93832753,2.359581882,0.000001,0
47.7,35.8,39.68275862,0.374384236,0.009310345,0
55.9,38.3,40.53554007,0.847038328,0.000487805,0
94.1,55.6,48.94982578,2.486759582,0.000001,0
95.5,59.9,42.3522807,1.235789474,0.000001,0
95,57.9,32.50278746,1.407665505,0.000001,0
91,55.8,42.36829268,1.516027875,0.000001,0
86.4,67.8,45.75301205,2.509638554,0.000001,0
52.3,39,39.28494624,1,0.000537634,0
70,32.2,36.75268817,0.992831541,0.000001,0
69,39,39.7173913,0.329710145,0.000001,0
64.9,32.2,37.29490909,0.261818182,0.000001,0
65,28.3,34.73835125,0.379928315,0.000607143,0
75.3,39,38.67419355,0.842293907,0.000001,0
77.4,32.2,41.03992095,2.928853755,0.000001,0
78.3,49,41.78057554,3.068345324,0.000001,0
80.1,42.1,43.40714286,1.971428571,0.003623693,0
79.4,42.4,40.92831541,1.964157706,0.000001,0
76,39,31.41464286,3.553571429,0.000001,0
71.9,32.2,31.44565217,2.130434783,0.000001,0
52.7,40.3,42.6643617,0.213297872,0.001276596,0
69.8,32.5,39.85106383,0.271985816,0.000001,0
68.7,39.4,42.68661972,0.207746479,0.000001,0
64.4,34.5,40.41095406,0.241696113,0.000001,0
65.5,30.7,37.83776224,0.205944056,0.000001,0
75.4,40.8,40.21373239,0.424647887,0.000001,0
77.7,39.9,41.71830986,0.826408451,0.000001,0
78.3,50,40.53508772,0.929824561,0.000001,0
80.2,43.7,42.75865724,0.911660777,0.000001,0
79.3,42.6,40.35602837,0.873758865,0.000001,0
75.7,36.3,30.16,1.387017544,0.000001,0
72,51.6,28.86914894,0.396808511,0.000001,0
91.8,74.3,56.85221675,6.093596059,0.000001,0
94.5,72.7,57.09298246,5.235087719,0.000001,0
96.3,73.6,57.62473868,5.585365854,0.000001,0
99.7,75.2,57.9027972,5.20979021,0.000001,0
99.5,81.1,53.19684211,5.677192982,0.000385965,0
99.5,79.2,54.98216783,4.024475524,0.000001,0
99.9,77.4,54.78732394,3.823943662,0.000001,0
98.1,76.6,52.79303136,3.797909408,0.000001,0
98.4,77.9,55.44491228,3.673684211,0.000001,0
95.7,75,54.55352113,3.11971831,0.000001,0
97.3,77.9,54.39895105,3.167832168,0.000001,0
94.5,80.8,54.0597561,3.536585366,0.000607143,0
85.8,53.1,48.6761194,0.47761194,0.000001,0
85.8,57,53.08,0.494736842,0.000001,0
88.3,56,51.66526316,0.347368421,0.000001,0
84.9,61.8,58.05894737,0.726315789,0.003623693,0
83.5,61,57.73157895,0.536842105,0.000001,0
85.1,60,55.11789474,0.652631579,0.000001,0
84.2,53.7,48.67368421,0.484210526,0.000001,0
85.8,54.3,49.67263158,0.821052632,0.000001,0
85.8,52.1,48.32315789,0.810526316,0.000001,0
88.3,50.7,47.35263158,0.547368421,0.000001,0
84.9,52.1,48.24468085,0.563829787,0.000001,0
83.5,69.5,50.20740741,0.222222222,0.000001,0
85.1,57,50.91940299,0.328358209,0.000001,0
84.2,56,51.66526316,0.347368421,0.000001,0
97.8,61.8,58.05894737,0.726315789,0.000001,0
85.8,61,57.73157895,0.536842105,0.000001,0
85.8,60,55.11789474,0.652631579,0.000001,0
88.3,53.7,48.67368421,0.484210526,0.000001,0
84.9,54.3,49.67263158,0.821052632,0.000001,0
83.5,52.1,48.32315789,0.810526316,0.000001,0
85.1,50.7,47.35263158,0.547368421,0.000001,0
84.2,52.1,48.24468085,0.563829787,0.000001,0
85.8,54.3,49.46842105,0.810526316,0.000001,0
85.8,66.6,51.52222222,1.222222222,0.000001,0
88.3,37.8,28.07980296,1.990147783,0.000001,0
84.9,48,32.80696864,4.386759582,0.000001,0
66,45.5,43.76968641,2.797909408,0.006898955,0
66,37,41.29930314,1.365853659,0.000001,0
84.2,48.9,48.34529617,1.867595819,0.001567944,0
69.6,45.9,49.33763066,1.843205575,0.012891986,0
61.9,46.9,46.63205575,3.170731707,0.004738676,0
58.6,27.9,31.14111498,2.24738676,0.002020906,0
56.7,40.3,42.60940767,5.550522648,0.005609756,0
63,29.5,36.03310105,3.327526132,0.000001,0
63.5,42.3,42.37526132,6.452961672,0.000001,0
84.7,54.9,36.53285714,6.021428571,0.000001,0
78.3,44.1,35.08432056,4.951916376,0.000001,0
79.7,51.4,33.80592334,4.453658537,0.000001,0
82.4,51.8,38.69337979,4.442508711,0.000001,0
78.1,48.7,43.78954704,4.042160279,0.002090592,0
65.1,49.3,46.02160279,3.8271777,0.001881533,0
65.5,37.6,41.98745645,4.312891986,0.000001,0
62.8,41.2,43.09233449,3.443205575,0.006062718,0
58.5,32.9,35.35121951,3.99825784,0.000001,0
65.3,34.7,32.23344948,5.440418118,0.000001,0
63.5,49.1,41.90120482,2.760240964,0.000001,0
61.5,54.3,53.82660099,0.285714286,0.000001,0
66.6,53.7,55.20278746,0.668989547,0.000001,0
68.4,56.5,56.88745645,0.50174216,0.006898955,0
63.6,58.2,56.48181818,0.472027972,0.000001,0
61.9,57,55.51325301,1.578313253,0.001567944,0
89.6,52.5,48.30765306,0.668989547,0.012891986,0
77.4,59.2,53.30487805,0.50174216,0.004738676,0
84.2,64.4,58.21811847,0.472027972,0.002020906,0
79.9,68.2,55.51805556,1.578313253,0.005609756,0
82.2,60.1,44.2334507,0.821052632,0.000001,0
88.7,58.1,49.19721254,0.810526316,0.000001,0
86,55.6,52.35783972,0.547368421,0.000001,0
95.5,58.8,52.29614148,0.563829787,0.000001,0
95.7,62.6,53.43307692,0.222222222,0.000001,0
88.9,54.1,46.27909408,0.328358209,0.000001,0
95,57.9,45.12125436,0.347368421,0.000001,0
94.3,73.2,55.07228916,0.726315789,0.000001,0
77.4,66.7,45.59605911,0.536842105,0.000001,0
84.2,69.6,52.64494774,0.652631579,0.000607143,0
79.9,68.5,55.78989547,0.484210526,0.000001,0
82.2,72.7,58.64982699,0.821052632,0.000001,0
88.7,76.5,59.7184669,0.810526316,0.000001,0
86,72.9,60.94843206,0.547368421,0.003623693,0
84.2,72,62.24912892,0.563829787,0.000001,0
79.9,69.3,59.70452962,0.810526316,0.000001,0
82.2,69.3,57.84006969,0.821052632,0.000001,0
88.7,70.7,57.86167247,0.810526316,0.000001,0
86,73.6,61.34548611,0.547368421,0.000001,0
77.4,82.2,63.11445783,0.563829787,0.000001,0
84.2,62.1,57.22463054,0.222222222,0.000001,0
79.9,59.2,53.73797909,0.328358209,0.000001,0
82.2,57.2,53.77979094,0.347368421,0.000001,0
88.7,59.2,55.72195122,0.726315789,0.000001,0
86,64.6,56.50139373,0.536842105,0.000001,0
88.3,66.9,59.36515679,0.652631579,0.000001,0
84.9,61.9,62.06097561,0.484210526,0.000769231,0
83.5,57.4,57.45226481,0.821052632,0.000001,0
85.1,59,56.13449477,0.810526316,0.000001,0
84.2,54,50.87839721,0.547368421,0.000557491,0
88.3,55,47.71498258,0.563829787,0.00165493,0
84.9,60.6,48.16144578,0.810526316,0.000001,0
85.8,51.3,45.45196078,1.343627451,0.000001,0
96.6,57.6,49.81916376,1.016376307,0.000001,0
77.4,63.5,52.34756098,0.880894309,0.000607143,0
84.2,68.5,50.89305556,1.728125,0.000001,0
79.9,59.9,41.36689895,2.354006969,0.000001,0
82.2,57.2,46.16819788,1.708480565,0.000001,0
88.7,55.6,49.97526132,2.179790941,0.003623693,0
86,58.5,50.57575758,1.964801865,0.000001,0
92.3,64.2,49.88461538,3.746153846,0.000001,0
84.7,53.8,44.34982578,2.716376307,0.000001,0
91.9,57,41.02473868,1.338675958,0.000001,0
91.6,70.9,51.70722892,0.693975904,0.000001,0
99.9,66.4,40.95714286,1.432019704,0.000769231,0
77.4,69.1,48.85470383,1.531010453,0.000001,0
84.2,67.5,51.73658537,1.290592334,0.000001,0
79.9,72.9,55.0716263,0.883737024,0.000557491,0
82.2,77.4,56.82891986,0.967944251,0.00165493,0
88.7,73.6,57.48362369,1.659930314,0.000001,0
86,73.6,59.17979094,1.777003484,0.000001,0
77.4,70,55.96515679,1.722996516,0.000001,0
84.2,69.8,53.07317073,1.35261324,0.000001,0
79.9,70.3,54.13554007,1.14738676,0.000001,0
82.2,72.7,57.36979167,0.743055556,0.000001,0
88.7,84.6,59.09759036,2.528915663,0.000001,0
86,60.1,53.04679803,0.515763547,0.000001,0
98.4,58.8,50.71114983,1.863763066,0.000001,0
83.1,56.8,50.92543554,0.6,0.000001,0
91.8,56.7,52.48292683,0.291986063,0.000001,0
91.2,63.1,53.09233449,0.434146341,0.002195122,0
88.9,66.4,56.8195122,0.744947735,0.002439024,0
81.5,61,59.76689895,0.569686411,0.012508711,0
80.2,57.2,55.25052265,1.603832753,0.000001,0
81.3,58.6,53.27108014,1.754703833,0.000001,0
